# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
7	0	0	0	0	504	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	503	
11	0	0	0	0	503	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	503	
15	0	0	0	0	502	
0	0	0	0	0	503	
1	0	0	0	0	503	
2	0	0	0	0	503	
3	0	0	0	0	503	
4	0	0	0	0	503	
5	0	0	0	0	503	
6	0	0	0	0	503	
7	0	0	0	0	503	
8	0	0	0	0	502	
9	0	0	0	0	502	
10	0	0	0	0	502	
11	0	0	0	0	500	
12	0	0	0	0	499	
13	0	0	0	0	497	
14	0	0	0	0	494	
15	0	0	0	0	492	
0	0	0	0	0	489	
1	0	0	0	0	486	
2	0	0	0	0	483	
3	0	0	0	0	481	
4	0	0	0	0	480	
5	0	0	0	0	478	
6	0	0	0	0	478	
7	0	0	0	0	477	
8	0	0	0	0	477	
9	0	0	0	0	477	
10	0	0	0	0	478	
11	0	0	0	0	477	
12	0	0	0	0	478	
13	0	0	0	0	479	
14	0	0	0	0	479	
15	0	0	0	0	479	
0	0	0	0	0	480	
1	0	0	0	0	480	
2	0	0	0	0	480	
3	0	0	0	0	480	
4	0	0	0	0	480	
5	0	0	0	0	478	
6	0	0	0	0	476	
7	0	0	0	0	474	
8	0	0	0	0	473	
9	0	0	0	0	472	
10	0	0	0	0	472	
11	0	0	0	0	471	
12	0	0	0	0	471	
13	0	0	0	0	469	
14	0	0	0	0	467	
15	0	0	0	0	466	
0	0	0	0	0	463	
1	0	0	0	0	461	
2	0	0	0	0	459	
3	0	0	0	0	456	
4	0	0	0	0	455	
5	0	0	0	0	452	
6	0	0	0	0	450	
7	0	0	0	0	449	
8	0	0	0	0	448	
9	0	0	0	0	448	
10	0	0	0	0	447	
11	0	0	0	0	446	
12	0	0	0	0	447	
13	0	0	0	0	448	
14	0	0	0	0	449	
15	0	0	0	0	450	
0	0	0	0	0	452	
1	0	0	0	0	454	
2	0	0	0	0	456	
3	0	0	0	0	459	
4	0	0	0	0	462	
5	0	0	0	0	464	
6	0	0	0	0	468	
7	0	0	0	0	472	
8	0	0	0	0	476	
9	0	0	0	0	480	
10	0	0	0	0	484	
11	0	0	0	0	489	
12	0	0	0	0	493	
13	0	0	0	0	497	
14	0	0	0	0	499	
15	0	0	0	0	503	
0	0	0	0	0	506	
1	0	0	0	0	510	
2	0	0	0	0	512	
3	0	0	0	0	515	
